order_id,customer_id,product_code_orders,order_date,amount,currency,order_status,shipping_address,payment_method,full_name,email,registration_date,birth_date,state,phone_number,customer_segment,event_id,session_id,event_type,event_timestamp,page_url,user_agent,metadata_page,metadata_duration,metadata_referrer,product_code_events
1207,16,P002,2023-01-29,"1,533.53",USD,cancelled,Rua 141 -  Bairro Ribeiro -  Cidade X,paypal,Carla Silva,,2020-08-04,1954-06-19,BA,(71) 4525-1521,D,207,90d8adaa-94c9-45d7-b576-ff608657811e,view,2023-07-04 09:52:17,/search,Mozilla/5.0 (Linux; Android 10; SM-G973F),/checkout,223,google.com,
1208,89,P010,2024-06-19,"4.938,56",BRL,shipped,Rua 96 -  Bairro Cardoso -  Cidade X,pix,Renata Freitas,renata.freitas@exemplo.com,2019-10-31,1989-08-13,RS,(93) 2812-9779,D,208,60c66a83-4379-4039-b26e-fd4bf99ddee7,click,2023-04-01 07:33:36,/product/P001,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/home,298,direct,P001
1209,88,P020,2024-06-14,"648,15",BRL,cancelled,Rua 120 -  Bairro Ribeiro -  Cidade X,boleto,Juliana Souza,juliana.souza@exemplo.com,2023-05-23,1981-11-24,BA,(27) 6983-3811,B,209,6066e1e6-8c51-4d2b-bfaf-4cd4d6a93e80,purchase,2023-03-21 10:01:37,/home,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/profile,506,instagram.com,
1210,61,P010,2023-07-29,"2,378.35",EUR,pending,Rua 35 -  Bairro Costa -  Cidade X,credit_card,Mariana Rocha,,2022-03-14,1982-12-26,SP,(47) 6719-5704,B,210,20f39eda-5931-4b4b-9811-82c9a2c55ef2,click,2023-08-01 15:06:18,/product/P001,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/search,571,direct,P001
1211,1,P010,2024-01-29,685.12,USD,cancelled,Rua 27 -  Bairro Araújo -  Cidade X,paypal,Eduardo Mendes,eduardo.mendes@exemplo.com,2022-04-04,2002-04-12,MG,(15) 8939-9366,A,211,600ef4b3-35e6-4bcf-b3b2-0b7c1cb3700b,purchase,2023-12-13 18:25:51,/search,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/profile,103,facebook.com,
1212,23,P021,2024-08-16,"4,682.93",EUR,cancelled,Rua 110 -  Bairro Araújo -  Cidade X,pix,Mariana Oliveira,mariana.oliveira@exemplo.com,2021-11-27,1989-08-06,SP,(62) 5689-9527,C,212,16277f1d-77b0-4c5b-9155-47e58fcdc7ec,logout,2024-01-01 02:06:46,/checkout,Mozilla/5.0 (Linux; Android 10; SM-G973F),/help,536,facebook.com,
1213,17,P020,2023-05-18,"2,445.67",USD,pending,Rua 117 -  Bairro Souza -  Cidade X,paypal,Fernanda Silva,fernanda.silva@exemplo.com,2019-01-14,1966-06-09,SP,(82) 1630-7831,B,213,52e7eb12-22dd-4db8-a8cb-f6fcee2edafa,view,2023-03-24 22:47:51,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/profile,107,google.com,
1214,25,P003,2023-09-16,"3.512,33",BRL,delivered,Rua 36 -  Bairro Almeida -  Cidade X,credit_card,Victor Fernandes,victor.fernandes@exemplo.com,2022-12-30,1965-05-27,MG,(37) 3919-8438,B,214,e218fba6-07bb-4bbe-96bd-caf58d097a68,signup,2023-06-19 21:59:03,/search,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/product/P001,347,direct,
1215,25,P011,2025-01-04,215.36,USD,shipped,Rua 100 -  Bairro Cardoso -  Cidade X,paypal,Victor Fernandes,victor.fernandes@exemplo.com,2022-12-30,1965-05-27,MG,(37) 3919-8438,B,215,3064e7e4-dc32-489e-afbf-46260bb4263a,logout,2023-12-08 06:57:27,/help,Mozilla/5.0 (Linux; Android 10; SM-G973F),/home,427,facebook.com,
1216,73,P011,2024-05-25,"3,840.54",USD,pending,Rua 54 -  Bairro Pereira -  Cidade X,boleto,Carla Oliveira,carla.oliveira@exemplo.com,2021-01-05,1952-09-27,SP,(17) 1431-6712,B,216,c5268dac-71a6-47c7-bf5c-a501cd622167,signup,2024-01-08 08:30:56,/home,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/profile,115,facebook.com,
1217,73,P001,2023-11-16,"1,931.62",USD,pending,Rua 177 -  Bairro Cardoso -  Cidade X,pix,Carla Oliveira,carla.oliveira@exemplo.com,2021-01-05,1952-09-27,SP,(17) 1431-6712,B,217,58466b31-78bc-4da4-8520-1ccc278feca8,click,2023-11-21 22:13:18,/search,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/help,466,google.com,
1218,57,P010,2023-09-08,"4.900,81",BRL,shipped,Rua 140 -  Bairro Rocha -  Cidade X,boleto,Fernanda Oliveira,fernanda.oliveira@exemplo.com,2022-11-09,1992-08-31,SP,(99) 6187-8098,C,218,d5d19355-99db-418e-9a49-7e40c704aa68,purchase,2023-01-03 21:25:20,/home,Mozilla/5.0 (Linux; Android 10; SM-G973F),/home,457,direct,
1219,82,P020,2023-11-02,"3.269,52",BRL,shipped,Rua 100 -  Bairro Costa -  Cidade X,credit_card,Eduardo Martins,eduardo.martins@exemplo.com,2019-02-06,1998-10-07,RJ,(62) 9889-9062,D,219,66be8ea8-e52d-48fb-8bca-45d2aff18983,click,2023-05-13 17:05:28,/help,Mozilla/5.0 (Linux; Android 10; SM-G973F),/search,543,facebook.com,
1220,39,P021,2025-08-03,"1,046.52",USD,delivered,Rua 195 -  Bairro Barbosa -  Cidade X,boleto,Victor Cardoso,,2022-08-15,1962-01-06,BA,(20) 8152-2302,B,220,e8750bc1-ab2c-42dc-98dd-94be2c4d63b1,logout,2024-01-07 08:55:48,/profile,Mozilla/5.0 (Linux; Android 10; SM-G973F),/checkout,395,google.com,
1221,31,P030,2024-12-07,"1.683,14",BRL,pending,Rua 31 -  Bairro Oliveira -  Cidade X,boleto,Fernanda Costa,fernanda.costa@exemplo.com,2023-09-10,1961-07-19,RJ,(21) 9787-2987,C,221,5cba800b-1bce-434e-8f62-2aba9b0bf89f,signup,2023-01-20 21:55:35,/product/P001,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/product/P001,583,facebook.com,P001
1222,58,P003,2023-11-21,"1,271.88",EUR,delivered,Rua 86 -  Bairro Fernandes -  Cidade X,credit_card,Mariana Lima,,2019-03-26,1972-10-09,RJ,(19) 3092-9481,C,222,f45d4815-2200-4fa9-af79-4a9a0487f5e5,logout,2023-06-25 04:23:23,/profile,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/help,341,facebook.com,
1223,53,P002,2023-02-22,"3,562.08",USD,pending,Rua 9 -  Bairro Almeida -  Cidade X,credit_card,Renata Lima,,2022-04-15,1998-01-20,RJ,(38) 1803-4723,A,223,71bbe796-0b63-442c-86fe-e78a39bd84cc,click,2023-06-19 13:57:09,/product/P001,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/home,243,google.com,P001
1224,80,P010,2024-11-23,245.20,EUR,cancelled,Rua 85 -  Bairro Barbosa -  Cidade X,credit_card,Igor Ribeiro,igor.ribeiro@exemplo.com,2021-03-27,1972-01-29,RS,(88) 9916-5417,C,224,547a0ef9-e00a-4d38-af57-342231e5cb05,signup,2023-04-27 15:38:06,/profile,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/profile,105,direct,
1225,79,P003,2023-12-24,"3,517.11",EUR,shipped,Rua 83 -  Bairro Mendes -  Cidade X,credit_card,Juliana Araujo,juliana.araujo@exemplo.com,2020-05-02,1996-09-10,BA,(48) 1855-5264,D,225,19edac7c-4bd3-488f-b53b-598151a3cf0b,click,2024-01-17 18:45:32,/help,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/help,421,facebook.com,
1226,72,P030,2024-01-29,"1,835.83",USD,delivered,Rua 19 -  Bairro Araújo -  Cidade X,credit_card,Mariana Souza,mariana.souza@exemplo.com,2021-07-11,1959-07-09,SP,(76) 4096-6710,A,226,1599e28c-3008-4143-8ba9-67f075ac7f67,logout,2023-06-10 00:27:26,/help,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/help,428,google.com,
1227,1,P020,2024-06-07,"478,54",BRL,shipped,Rua 37 -  Bairro Fernandes -  Cidade X,credit_card,Eduardo Mendes,eduardo.mendes@exemplo.com,2022-04-04,2002-04-12,MG,(15) 8939-9366,A,227,20d239d8-aa9e-4a7a-a404-d03dd90b91c7,signup,2023-01-28 01:50:46,/profile,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/profile,159,direct,
1228,79,P020,2024-04-27,"1,404.29",USD,cancelled,Rua 34 -  Bairro Rocha -  Cidade X,pix,Juliana Araujo,juliana.araujo@exemplo.com,2020-05-02,1996-09-10,BA,(48) 1855-5264,D,228,d3dd4b33-e9ee-4a8c-986e-5a9c9232abdf,click,2023-10-31 05:25:36,/checkout,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/checkout,8,direct,
1229,11,P021,2023-04-14,"1.883,64",BRL,delivered,Rua 43 -  Bairro Gomes -  Cidade X,pix,Helena Fernandes,helena.fernandes@exemplo.com,2021-08-10,1959-06-24,SP,(75) 6970-1917,A,229,0bd3b504-4220-487b-bddb-1a4da76171f8,view,2024-04-03 07:40:52,/checkout,Mozilla/5.0 (Linux; Android 10; SM-G973F),/checkout,571,google.com,
1230,94,P021,2024-02-12,"2.792,12",BRL,delivered,Rua 151 -  Bairro Dias -  Cidade X,credit_card,Quintino Souza,quintino.souza@exemplo.com,2020-04-04,1982-11-10,RJ,(39) 6136-3462,B,230,398b79a0-8577-48eb-8b81-f698e30d4aca,view,2024-04-19 17:36:10,/checkout,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/search,250,facebook.com,
1231,87,P003,2023-01-17,"3.492,12",BRL,pending,Rua 172 -  Bairro Silva -  Cidade X,paypal,Gustavo Gomes,gustavo.gomes@exemplo.com,2023-07-11,1951-08-25,MG,(94) 4453-5789,A,231,a9e0b6f3-1da7-4d78-9d91-b2c698c99708,view,2023-05-17 02:57:30,/search,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/help,336,google.com,
1232,20,P010,2024-09-30,"4,585.91",EUR,delivered,Rua 90 -  Bairro Dias -  Cidade X,boleto,Gustavo Barbosa,gustavo.barbosa@exemplo.com,2022-03-01,1953-12-08,BA,(17) 2243-6791,A,232,ae236aa3-4a2b-40d5-b7e2-73a7e72b26bd,view,2023-06-17 20:48:58,/checkout,Mozilla/5.0 (Linux; Android 10; SM-G973F),/profile,101,google.com,
1233,21,P030,2024-04-24,"2,652.83",EUR,delivered,Rua 146 -  Bairro Pereira -  Cidade X,pix,Juliana Mendes,juliana.mendes@exemplo.com,2021-01-02,1993-01-04,MG,(11) 3939-2863,D,233,24ab21ae-74ad-48da-8ec1-6fb6b1c0c4c8,click,2023-08-02 19:04:00,/profile,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/home,434,facebook.com,
1234,91,P002,2024-09-09,"4,981.54",USD,delivered,Rua 36 -  Bairro Mendes -  Cidade X,credit_card,Otavio Barbosa,otavio.barbosa@exemplo.com,2019-01-02,1955-09-19,RS,(19) 9784-3142,A,234,a3c34527-8a54-4607-ae08-c97416acc439,click,2023-12-11 17:23:12,/product/P001,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/profile,547,google.com,P001
1235,16,P010,2024-09-05,"2.826,35",BRL,delivered,Rua 188 -  Bairro Souza -  Cidade X,boleto,Carla Silva,,2020-08-04,1954-06-19,BA,(71) 4525-1521,D,235,7c504b36-0631-4d55-a31d-d750e4203672,logout,2023-01-05 14:28:57,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/home,224,google.com,
1236,90,P020,2023-06-21,"2,005.41",USD,shipped,Rua 181 -  Bairro Souza -  Cidade X,boleto,Ana Silva,ana.silva@exemplo.com,2023-01-05,1971-06-04,RS,(97) 1250-2899,A,236,1810280d-0cbe-4a29-86ba-1ce856a1f903,purchase,2023-09-01 15:06:48,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/home,544,facebook.com,
1237,59,P002,2023-01-29,281.62,EUR,delivered,Rua 40 -  Bairro Almeida -  Cidade X,pix,Bruno Freitas,bruno.freitas@exemplo.com,2023-06-27,1976-09-27,RJ,(78) 1068-3465,B,237,60066e2c-a05a-4eed-8a89-93a26fbdbf4c,signup,2023-01-30 17:49:04,/help,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/checkout,332,facebook.com,
1238,3,P021,2024-12-16,"2,943.66",USD,pending,Rua 38 -  Bairro Rocha -  Cidade X,paypal,Eduardo Freitas,eduardo.freitas@exemplo.com,2022-02-03,1975-11-18,RJ,(44) 1532-2586,A,238,a45893be-0449-465e-8062-8ddececdefb9,signup,2023-12-08 01:11:13,/product/P001,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/profile,251,google.com,P001
1239,36,P030,2023-10-10,"1.957,51",BRL,pending,Rua 6 -  Bairro Rocha -  Cidade X,boleto,Natalia Cardoso,natalia.cardoso@exemplo.com,2023-11-21,1994-01-24,SP,(50) 4384-7228,B,239,93de0e25-4b1c-4df6-8aaa-0448643be228,purchase,2023-11-25 07:56:33,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/search,346,facebook.com,
1240,55,P002,2024-05-26,298.82,EUR,pending,Rua 121 -  Bairro Costa -  Cidade X,pix,Eduardo Cardoso,eduardo.cardoso@exemplo.com,2023-05-24,1955-01-07,RJ,(64) 3912-2951,B,240,fef8443f-9d0c-4caa-8722-a186d6952f46,logout,2023-04-23 11:36:39,/home,Mozilla/5.0 (Linux; Android 10; SM-G973F),/product/P001,309,facebook.com,
1241,18,P021,2023-11-23,"307,09",BRL,cancelled,Rua 22 -  Bairro Ribeiro -  Cidade X,boleto,Eduardo Pereira,eduardo.pereira@exemplo.com,2023-04-06,1983-08-19,MG,(20) 5864-4860,A,241,fcc9d2c1-5dd5-45a1-be86-853408bad2fe,signup,2023-07-18 09:57:03,/help,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/help,91,direct,
1242,11,P020,2024-11-07,"1,929.65",USD,pending,Rua 48 -  Bairro Freitas -  Cidade X,boleto,Helena Fernandes,helena.fernandes@exemplo.com,2021-08-10,1959-06-24,SP,(75) 6970-1917,A,242,b57f1e1f-6eb3-4861-a512-f02c5449634d,click,2023-12-23 06:05:22,/help,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/product/P001,96,facebook.com,
1243,37,P002,2023-04-06,"1,186.99",USD,cancelled,Rua 153 -  Bairro Rocha -  Cidade X,credit_card,Quintino Freitas,quintino.freitas@exemplo.com,2022-10-13,1960-05-08,RJ,(51) 1331-4008,A,243,b86c3499-4909-40d6-8616-898c6c349a61,purchase,2023-11-19 16:12:12,/checkout,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/profile,423,facebook.com,
1244,48,P003,2023-07-19,"1,674.68",EUR,shipped,Rua 134 -  Bairro Freitas -  Cidade X,paypal,Gustavo Almeida,gustavo.almeida@exemplo.com,2020-07-03,1967-11-24,BA,(67) 1680-6673,A,244,5fbe13e8-2cfc-4941-8a47-86d2ba8cbf33,purchase,2024-03-03 13:34:52,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/help,55,google.com,
1245,23,P021,2023-11-08,"2.481,87",BRL,pending,Rua 15 -  Bairro Dias -  Cidade X,paypal,Mariana Oliveira,mariana.oliveira@exemplo.com,2021-11-27,1989-08-06,SP,(62) 5689-9527,C,245,ae274be1-710f-4090-ab9a-ae675e9ae9b3,logout,2024-01-05 01:35:53,/search,Mozilla/5.0 (Linux; Android 10; SM-G973F),/checkout,506,direct,
1246,30,P021,2023-01-25,"2.786,26",BRL,cancelled,Rua 197 -  Bairro Freitas -  Cidade X,credit_card,Fernanda Fernandes,fernanda.fernandes@exemplo.com,2022-07-15,1953-07-09,SP,(27) 2149-2216,B,246,2ae02e7c-4d33-4289-9a05-4b6e804d833f,click,2024-01-22 01:03:54,/checkout,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/product/P001,496,direct,
1247,84,P010,2024-03-27,"226,44",BRL,pending,Rua 96 -  Bairro Silva -  Cidade X,pix,Juliana Ribeiro,juliana.ribeiro@exemplo.com,2023-05-05,1966-11-15,BA,(86) 4399-6363,A,247,1b5171c2-ffd2-4792-a4a0-e458294034e5,click,2023-06-01 06:09:35,/profile,Mozilla/5.0 (Linux; Android 10; SM-G973F),/checkout,93,direct,
1248,89,P001,2024-03-03,"3,348.83",EUR,shipped,Rua 33 -  Bairro Pereira -  Cidade X,pix,Renata Freitas,renata.freitas@exemplo.com,2019-10-31,1989-08-13,RS,(93) 2812-9779,D,248,24db2402-6552-4588-9ec7-1c0962e344f6,signup,2024-01-11 07:06:46,/checkout,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/checkout,182,google.com,
1249,21,P001,2023-08-17,"2,208.67",EUR,delivered,Rua 153 -  Bairro Silva -  Cidade X,credit_card,Juliana Mendes,juliana.mendes@exemplo.com,2021-01-02,1993-01-04,MG,(11) 3939-2863,D,249,77fcc710-8688-4ff8-8e0c-07e33ea3e8a2,view,2024-01-15 21:34:43,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/product/P001,299,facebook.com,
1250,20,P021,2024-07-05,"1,350.09",EUR,cancelled,Rua 41 -  Bairro Ribeiro -  Cidade X,credit_card,Gustavo Barbosa,gustavo.barbosa@exemplo.com,2022-03-01,1953-12-08,BA,(17) 2243-6791,A,250,b248a41b-9d8b-41d7-8c48-fc451f11de66,purchase,2024-01-04 16:52:52,/checkout,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/home,455,direct,
1251,44,P030,2023-11-28,"1,418.40",EUR,cancelled,Rua 54 -  Bairro Gomes -  Cidade X,credit_card,Tatiana Araujo,tatiana.araujo@exemplo.com,2019-07-22,1977-10-18,SP,(89) 2717-3198,B,251,e42d3c4c-b242-4ae6-a1ab-a5c465296d99,view,2023-11-26 10:03:36,/search,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/home,17,direct,
1252,76,P003,2024-06-23,"211,86",BRL,pending,Rua 77 -  Bairro Pereira -  Cidade X,paypal,Fernanda Ribeiro,fernanda.ribeiro@exemplo.com,2021-04-18,1972-03-09,BA,(80) 3899-6801,D,252,3e2f8b7a-71d3-4f9a-ad56-eb2944b4143c,purchase,2024-04-06 12:16:15,/help,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/product/P001,311,direct,
1253,84,P021,2023-10-09,"1.356,20",BRL,delivered,Rua 151 -  Bairro Barbosa -  Cidade X,credit_card,Juliana Ribeiro,juliana.ribeiro@exemplo.com,2023-05-05,1966-11-15,BA,(86) 4399-6363,A,253,90921175-273c-4a89-a7f5-cdd1b56b1686,click,2023-03-03 13:47:05,/product/P001,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/product/P001,202,direct,P001
1254,65,P020,2023-07-17,"3,577.09",USD,shipped,Rua 47 -  Bairro Rocha -  Cidade X,pix,Patricia Cardoso,patricia.cardoso@exemplo.com,2020-06-04,1956-04-20,RJ,(57) 6101-8104,A,254,d264e06e-3a61-4352-93a2-21e66e6bf803,view,2023-07-25 01:44:08,/help,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/help,138,direct,
1255,24,P021,2023-09-17,"4.174,36",BRL,cancelled,Rua 44 -  Bairro Martins -  Cidade X,pix,Bruno Dias,bruno.dias@exemplo.com,2019-07-06,1950-01-20,RJ,(57) 8823-4931,B,255,ecba1398-7a3e-4330-b96b-808078a3fb69,purchase,2023-06-10 05:21:10,/checkout,Mozilla/5.0 (Linux; Android 10; SM-G973F),/search,109,facebook.com,
1256,29,P010,2023-12-28,"748,44",BRL,cancelled,Rua 73 -  Bairro Barbosa -  Cidade X,pix,Patricia Rocha,patricia.rocha@exemplo.com,2022-05-10,1973-06-03,RS,(10) 6594-1769,D,256,575ee2a1-9bb9-439c-9461-2af7bcb02d34,view,2023-12-25 13:43:30,/search,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/product/P001,103,facebook.com,
1257,21,P001,2024-04-19,"2,024.42",EUR,pending,Rua 59 -  Bairro Ribeiro -  Cidade X,paypal,Juliana Mendes,juliana.mendes@exemplo.com,2021-01-02,1993-01-04,MG,(11) 3939-2863,D,257,664a25dc-5d87-4506-b27a-070a9389da98,logout,2024-04-18 22:04:57,/search,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/checkout,125,direct,
1258,96,P001,2024-09-26,"1.385,11",BRL,delivered,Rua 139 -  Bairro Freitas -  Cidade X,paypal,Victor Silva,victor.silva@exemplo.com,2019-10-08,1985-04-10,BA,(60) 3484-3991,B,258,76e323ad-3b20-4307-8828-4c2d8eb0b6a5,logout,2023-06-09 07:27:43,/help,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/product/P001,538,facebook.com,
1259,25,P020,2024-09-12,"2,662.39",USD,shipped,Rua 197 -  Bairro Cardoso -  Cidade X,paypal,Victor Fernandes,victor.fernandes@exemplo.com,2022-12-30,1965-05-27,MG,(37) 3919-8438,B,259,417b7e3d-b25e-4433-9b18-15bc6c90a489,click,2023-06-09 05:12:15,/profile,Mozilla/5.0 (Linux; Android 10; SM-G973F),/profile,263,google.com,
1260,55,P010,2025-04-02,"723,35",BRL,cancelled,Rua 173 -  Bairro Freitas -  Cidade X,credit_card,Eduardo Cardoso,eduardo.cardoso@exemplo.com,2023-05-24,1955-01-07,RJ,(64) 3912-2951,B,260,8747c0c9-a7bf-491f-b923-94b719a5403f,click,2024-02-24 22:22:54,/help,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/product/P001,170,google.com,
1261,29,P002,2024-03-14,"1,675.86",EUR,delivered,Rua 49 -  Bairro Gomes -  Cidade X,boleto,Patricia Rocha,patricia.rocha@exemplo.com,2022-05-10,1973-06-03,RS,(10) 6594-1769,D,261,d551808f-d753-4778-8bf2-79067d67ca04,signup,2023-08-04 01:13:12,/home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/home,459,facebook.com,
1262,14,P001,2023-05-12,"2,982.33",USD,shipped,Rua 194 -  Bairro Silva -  Cidade X,pix,Juliana Martins,juliana.martins@exemplo.com,2021-09-11,1980-10-31,BA,(27) 6407-9103,A,262,e691713e-e599-4cb9-890a-1ef692547c76,signup,2023-10-18 00:39:20,/search,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/product/P001,235,instagram.com,
1263,84,P003,2023-01-06,"2,371.66",USD,shipped,Rua 81 -  Bairro Costa -  Cidade X,credit_card,Juliana Ribeiro,juliana.ribeiro@exemplo.com,2023-05-05,1966-11-15,BA,(86) 4399-6363,A,263,9509a238-e3ee-424c-850c-e91351111731,logout,2024-02-22 09:03:33,/checkout,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/search,505,direct,
1264,33,P002,2025-01-13,"2,469.37",USD,pending,Rua 83 -  Bairro Barbosa -  Cidade X,boleto,Ana Barbosa,ana.barbosa@exemplo.com,2020-09-20,1970-02-14,RJ,(30) 2963-9016,A,264,f2c1b7f6-64e1-4413-8d1c-05592169faf0,signup,2023-03-20 13:48:29,/help,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/search,54,direct,
1265,85,P001,2023-06-16,"107,09",BRL,cancelled,Rua 104 -  Bairro Araújo -  Cidade X,pix,Samuel Lima,samuel.lima@exemplo.com,2023-09-11,2001-07-01,RS,(70) 4634-6072,D,265,b1d29af9-fbd1-4a3f-aa26-a53062f7fcdc,view,2023-10-13 01:41:05,/product/P001,Mozilla/5.0 (Linux; Android 10; SM-G973F),/product/P001,232,instagram.com,P001
1266,61,P030,2024-11-28,"2.455,05",BRL,delivered,Rua 172 -  Bairro Ribeiro -  Cidade X,boleto,Mariana Rocha,,2022-03-14,1982-12-26,SP,(47) 6719-5704,B,266,86073c34-7f8e-475b-9ce7-adc217b2d9a2,logout,2023-01-28 18:47:15,/product/P001,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/product/P001,185,direct,P001
1267,56,P020,2023-08-16,185.94,USD,delivered,Rua 131 -  Bairro Dias -  Cidade X,pix,Samuel Araujo,samuel.araujo@exemplo.com,2019-10-01,2000-08-13,RJ,(47) 8577-2020,B,267,76cf7609-04ac-4eba-8e5a-6324c71c9568,purchase,2023-01-16 08:20:08,/help,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/checkout,33,facebook.com,
1268,83,P002,2023-03-27,"2,285.61",USD,delivered,Rua 116 -  Bairro Freitas -  Cidade X,paypal,Mariana Lima,,2021-10-01,1960-12-24,RJ,(64) 4013-6789,A,268,8c4cc4ca-9474-480f-861d-40e48692990d,click,2023-01-10 18:58:17,/profile,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/home,170,facebook.com,
1269,100,P011,2023-05-24,"4,791.08",EUR,delivered,Rua 113 -  Bairro Cardoso -  Cidade X,paypal,Samuel Pereira,,2022-08-30,1998-08-19,SP,(83) 1770-8914,D,269,859a18f7-77d0-4584-b795-41eceb669c17,view,2023-08-14 18:40:30,/product/P001,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/checkout,67,google.com,P001
1270,88,P030,2023-05-17,"2,844.20",USD,shipped,Rua 54 -  Bairro Silva -  Cidade X,pix,Juliana Souza,juliana.souza@exemplo.com,2023-05-23,1981-11-24,BA,(27) 6983-3811,B,270,4be16b37-ac92-4799-9c9d-8990d0366f1c,click,2023-07-17 20:10:48,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/checkout,537,google.com,
1271,74,P001,2024-06-30,166.20,EUR,pending,Rua 151 -  Bairro Almeida -  Cidade X,credit_card,Igor Mendes,igor.mendes@exemplo.com,2020-09-14,1982-04-14,RS,(80) 7177-8777,D,271,f0f1d072-68d4-4378-91b1-d857f2fd14db,logout,2023-05-09 00:57:16,/home,Mozilla/5.0 (Linux; Android 10; SM-G973F),/help,204,instagram.com,
1272,64,P021,2023-04-08,"4,525.73",EUR,cancelled,Rua 198 -  Bairro Souza -  Cidade X,boleto,Juliana Oliveira,juliana.oliveira@exemplo.com,2023-04-01,1995-06-20,BA,(55) 2552-8886,A,272,2d544024-383b-4512-a4bf-571a5309092b,view,2023-11-10 14:48:41,/search,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/product/P001,164,facebook.com,
1273,86,P030,2024-07-06,52.88,USD,delivered,Rua 79 -  Bairro Cardoso -  Cidade X,pix,Mariana Moreira,mariana.moreira@exemplo.com,2023-05-16,1963-02-25,MG,(76) 2029-1267,A,273,fec97c20-482b-4d6a-ace1-06286920dc30,view,2023-01-28 12:22:07,/checkout,Mozilla/5.0 (Linux; Android 10; SM-G973F),/profile,91,instagram.com,
1274,9,P003,2023-05-18,"2.416,10",BRL,shipped,Rua 91 -  Bairro Freitas -  Cidade X,boleto,Natalia Oliveira,natalia.oliveira@exemplo.com,2020-02-09,1976-06-24,MG,(60) 1856-4542,A,274,f1b9306f-e425-4e46-8fab-52605c9ef5d6,logout,2023-11-15 19:40:00,/search,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/profile,249,direct,
